user_id,status,is_isolated,shared_ip_degree,night_tx_ratio,dormant_intensity,is_round_amount_ratio
912683,1,0.0,3.0,0.0,0.0,1.0
818974,1,0.0,4.0,0.0,0.0,0.36
991509,1,1.0,1.0,0.0,0.0,1.0
724950,1,1.0,1.0,0.0,0.0,0.7272727272727273
927820,1,0.0,3.0,0.0,0.0,1.0
986744,1,1.0,1.0,0.25,0.0,0.7647058823529411
946969,1,0.0,7.0,0.125,0.0,0.8
961769,1,0.0,2.0,0.1428571428571428,0.0,0.40540540540540543
304473,1,0.0,3.0,0.175,0.0,0.6637931034482759
319156,1,1.0,1.0,0.4,0.0,1.0
923170,1,0.0,4.0,0.0,0.0,0.3684210526315789
990092,1,0.0,5.0,0.0,0.0,1.0
59888,1,0.0,2.0,0.0,0.0,1.0
432037,1,1.0,1.0,0.0909090909090909,0.0,0.3333333333333333
931784,1,1.0,1.0,0.0,0.0,0.7777777777777778
265932,1,0.0,2.0,0.0,0.0,0.9655172413793104
981365,1,0.0,6.0,0.0,0.0,1.0
563634,1,1.0,1.0,0.4,0.0,0.8125
972949,1,0.0,2.0,0.0,0.0,0.6774193548387096
891475,1,1.0,1.0,0.125,0.0,0.680327868852459
739556,1,0.0,2.0,0.0,0.0,0.9565217391304348
107380,1,1.0,1.0,0.4,0.0,0.9375
967612,1,0.0,3.0,0.0,0.0,1.0
991354,1,0.0,3.0,0.0,0.0,1.0
79952,1,0.0,4.0,0.0,0.0,0.8395061728395061
989898,1,0.0,26.0,0.0,0.0,0.7894736842105263
938596,1,1.0,1.0,0.75,0.0,0.9166666666666666
574831,1,1.0,1.0,0.0,0.0,1.0
873020,1,0.0,6.0,0.0,0.0,1.0
461932,1,0.0,2.0,0.0,0.0,1.0
991187,1,0.0,7.0,0.0,0.0,1.0
960758,1,0.0,13.0,0.0,0.0,0.75
966196,1,0.0,2.0,0.0,0.0,0.5454545454545454
41613,1,1.0,1.0,0.1333333333333333,0.0,1.0
973743,1,0.0,2.0,0.0,0.0,0.696969696969697
948766,1,0.0,7.0,0.0,5016000000000.0,0.8260869565217391
610133,1,1.0,1.0,0.0,0.0,0.6666666666666666
976100,1,0.0,3.0,0.1176470588235294,5447781818181.818,0.7368421052631579
333116,1,0.0,24.0,0.0,0.0,0.6923076923076923
823018,1,1.0,1.0,0.0,0.0,0.42105263157894735
441292,1,1.0,1.0,0.0,0.0,0.6666666666666666
705803,1,1.0,1.0,0.0,0.0,1.0
874894,1,0.0,32.0,0.0,0.0,0.6538461538461539
404798,1,0.0,4.0,0.110091743119266,0.0,0.7697841726618705
182119,1,0.0,2.0,0.0,0.0,1.0
903916,1,1.0,1.0,0.0,0.0,1.0
609392,1,1.0,1.0,0.1666666666666666,0.0,1.0
948749,1,0.0,42.0,0.0,0.0,0.6842105263157895
975983,1,1.0,1.0,0.0,4800000000000.0,0.88
400432,1,1.0,1.0,0.0,0.0,0.3333333333333333
332608,1,1.0,1.0,0.7777777777777778,0.0,1.0
926840,1,1.0,1.0,0.5,0.0,0.5714285714285714
577274,1,0.0,2.0,0.0,0.0,0.3333333333333333
825923,1,1.0,1.0,0.1,0.0,1.0
998046,1,0.0,5.0,0.0,0.0,1.0
981702,1,0.0,2.0,0.0,0.0,1.0
966993,1,0.0,20.0,0.0,0.0,0.7037037037037037
955480,1,1.0,1.0,0.0,0.0,0.6666666666666666
975550,1,0.0,9.0,0.0,0.0,1.0
900403,1,1.0,1.0,0.0,0.0,0.5
936229,1,0.0,39.0,0.1111111111111111,124205400000000.0,0.9642857142857143
232904,1,0.0,2.0,0.0,0.0,1.0
978582,1,1.0,1.0,0.0,0.0,0.6666666666666666
729721,1,1.0,1.0,0.0,1500540000000000.0,0.6666666666666666
121951,1,1.0,1.0,0.0,0.0,0.6666666666666666
281129,1,1.0,1.0,0.0,0.0,0.625
889901,0,1.0,1.0,0.3333333333333333,0.0,1.0
942137,0,1.0,1.0,0.0,0.0,0.6666666666666666
745274,0,1.0,1.0,0.0,0.0,0.6
883065,0,1.0,1.0,0.0,0.0,0.6666666666666666
978658,0,0.0,2.0,1.0,0.0,0.6666666666666666
179047,0,0.0,2.0,0.0,0.0,1.0
969249,0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666
815944,0,1.0,1.0,0.0,0.0,0.6666666666666666
844810,0,0.0,2.0,0.0,0.0,1.0
733424,0,0.0,2.0,0.0,0.0,0.6111111111111112
939627,0,0.0,4.0,0.2857142857142857,27167066666666.668,0.6341463414634146
104521,0,1.0,1.0,0.5,0.0,0.6666666666666666
947102,0,1.0,1.0,0.25,0.0,0.6666666666666666
669906,0,0.0,3.0,0.0769230769230769,0.0,0.6666666666666666
954158,0,1.0,1.0,0.0,0.0,1.0
78512,0,1.0,1.0,1.0,0.0,0.3333333333333333
348644,0,1.0,1.0,0.0,244716642857142.88,0.6666666666666666
274105,0,1.0,1.0,0.0,254600000000000.0,0.6666666666666666
373446,0,1.0,1.0,0.3333333333333333,0.0,0.75
915742,0,1.0,1.0,0.0,0.0,0.5
787695,0,0.0,2.0,0.0,0.0,0.9
735930,0,1.0,1.0,0.1666666666666666,0.0,0.9787234042553191
319480,0,1.0,1.0,0.1428571428571428,0.0,0.35294117647058826
151120,0,1.0,1.0,0.0,0.0,0.3333333333333333
236355,0,1.0,1.0,0.5,0.0,0.6666666666666666
976347,0,1.0,1.0,0.0,0.0,0.375
944711,0,1.0,1.0,0.25,0.0,0.8125
976809,0,1.0,1.0,0.0,10000000000000.0,0.7
445866,0,0.0,2.0,0.5,0.0,1.0
572657,0,1.0,1.0,0.5,587162940000000.0,0.75
791694,0,1.0,1.0,0.0,0.0,0.75
955992,0,1.0,1.0,0.0,0.0,0.8571428571428571
6627,0,1.0,1.0,0.3333333333333333,0.0,1.0
972674,0,1.0,1.0,0.0,0.0,0.6666666666666666
593637,0,0.0,2.0,0.0625,0.0,0.813953488372093
972005,0,1.0,1.0,0.0,0.0,0.42857142857142855
833309,0,0.0,4.0,0.1538461538461538,0.0,0.9289340101522843
578809,0,0.0,2.0,0.0,0.0,0.9615384615384616
113000,0,1.0,1.0,0.0,0.0,0.9166666666666666
213602,0,0.0,6.0,0.4,0.0,0.6428571428571429
763429,0,0.0,2.0,0.2,0.0,0.6875
699410,0,1.0,1.0,0.0,0.0,0.7222222222222222
985516,0,1.0,1.0,0.0,0.0,1.0
692924,0,0.0,2.0,0.5,0.0,0.5
955324,0,1.0,1.0,0.0,0.0,0.6666666666666666
451126,0,1.0,1.0,0.5,0.0,0.7142857142857143
43902,0,1.0,1.0,0.3636363636363636,0.0,0.6764705882352942
284871,0,0.0,10.0,0.1739130434782608,0.0,0.6956521739130435
799230,0,1.0,1.0,0.0,0.0,0.7777777777777778
278263,0,1.0,1.0,0.0,0.0,0.6666666666666666
268268,0,1.0,1.0,0.0,0.0,0.6666666666666666
566818,0,0.0,2.0,0.0,0.0,0.9166666666666666
759074,0,1.0,1.0,0.2727272727272727,419320666666666.6,0.8
953941,0,0.0,2.0,0.4,25914000000000.0,0.6363636363636364
504159,0,1.0,1.0,0.1666666666666666,0.0,0.9649122807017544
835235,0,1.0,1.0,0.0,0.0,1.0
30121,0,1.0,1.0,0.0,0.0,1.0
685311,0,1.0,1.0,0.0,0.0,0.6190476190476191
391552,0,0.0,2.0,0.25,0.0,0.34375
444797,0,0.0,4.0,0.5714285714285714,30350000000000.0,0.8809523809523809
883579,0,0.0,4.0,0.45,52401000000000.0,0.8918918918918919
26524,0,1.0,1.0,0.0,0.0,0.6
925168,0,0.0,2.0,0.0,0.0,0.7288135593220338
621123,0,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666
543413,0,1.0,1.0,0.0,0.0,1.0
945644,0,1.0,1.0,0.0,0.0,0.3333333333333333
444822,0,1.0,1.0,0.0,0.0,0.3333333333333333
679777,0,1.0,1.0,0.0,0.0,1.0
945180,0,1.0,1.0,0.5,83966400000000.0,0.7777777777777778
112493,0,1.0,1.0,0.0,0.0,0.5714285714285714
965065,0,1.0,1.0,1.0,0.0,1.0
166851,0,0.0,2.0,0.8,0.0,0.6842105263157895
759393,0,1.0,1.0,0.3333333333333333,0.0,0.42857142857142855
595051,0,0.0,2.0,0.0,0.0,1.0
113564,0,0.0,2.0,0.0,0.0,0.6666666666666666
641225,0,1.0,1.0,0.25,0.0,0.6363636363636364
816411,0,1.0,1.0,0.0,0.0,0.6666666666666666
780561,0,0.0,2.0,0.5,0.0,0.6666666666666666
829858,0,1.0,1.0,0.0,83529600000000.0,1.0
754292,0,1.0,1.0,0.0,0.0,0.6666666666666666
417907,0,1.0,1.0,0.0,0.0,0.8571428571428571
556168,0,0.0,25.0,0.0,0.0,1.0
163228,0,1.0,1.0,0.0,0.0,0.3333333333333333
110334,0,1.0,1.0,0.0,0.0,0.75
780541,0,1.0,1.0,0.0,0.0,0.6666666666666666
62115,0,1.0,1.0,0.0,0.0,0.972972972972973
926572,0,1.0,1.0,0.1428571428571428,0.0,0.7391304347826086
757238,0,0.0,2.0,0.0,0.0,0.8
543951,0,1.0,1.0,0.0,0.0,1.0
746982,0,1.0,1.0,0.0,0.0,1.0
702278,0,1.0,1.0,0.75,0.0,0.3333333333333333
570217,0,0.0,2.0,0.0,0.0,1.0
487000,0,1.0,1.0,1.0,0.0,0.6666666666666666
166539,0,1.0,1.0,0.0,0.0,0.75
102305,0,1.0,1.0,0.0,0.0,0.7692307692307693
950911,0,1.0,1.0,0.1428571428571428,0.0,0.9
584081,0,0.0,2.0,0.2,378878200000000.0,0.6666666666666666
553609,0,1.0,1.0,0.2,272758200000000.0,0.6666666666666666
845940,0,1.0,1.0,0.0,0.0,0.8
652016,0,0.0,4.0,0.0,0.0,1.0
605342,0,0.0,2.0,0.0,0.0,0.6557377049180327
969946,0,1.0,1.0,0.0,55293700000000.0,0.8333333333333334
969235,0,1.0,1.0,0.0,0.0,1.0
121300,0,0.0,17.0,0.3333333333333333,0.0,0.8333333333333334
13431,0,1.0,1.0,0.25,0.0,0.6153846153846154
878739,0,1.0,1.0,0.6666666666666666,68224000000000.0,0.6666666666666666
346441,0,1.0,1.0,0.1538461538461538,0.0,0.7045454545454546
905113,0,1.0,1.0,0.0,0.0,0.5
437362,0,1.0,1.0,0.2,1354516800000000.0,0.5714285714285714
891347,0,1.0,1.0,0.25,0.0,0.5833333333333334
633738,0,1.0,1.0,0.0,0.0,0.75
974043,0,1.0,1.0,0.0,0.0,0.6666666666666666
444294,0,0.0,6.0,0.0,0.0,0.6909090909090909
970771,0,1.0,1.0,1.0,2100000000000.0,0.5
499002,0,0.0,2.0,0.0,0.0,0.9090909090909091
113263,0,1.0,1.0,0.0,0.0,1.0
793526,0,1.0,1.0,0.25,0.0,1.0
809424,0,0.0,2.0,0.0,0.0,1.0
660034,0,1.0,1.0,0.25,0.0,0.9166666666666666
112916,0,1.0,1.0,0.0,0.0,0.6666666666666666
681175,0,1.0,1.0,0.0,0.0,0.5588235294117647
196647,0,0.0,2.0,0.0,0.0,1.0
222264,0,1.0,1.0,0.125,0.0,0.6470588235294118
994870,0,1.0,1.0,0.0,0.0,1.0
237553,0,0.0,4.0,0.0,0.0,0.6666666666666666
514976,0,0.0,6.0,1.0,0.0,0.8
965331,0,1.0,1.0,0.0,0.0,0.7
179307,0,1.0,1.0,0.0,0.0,0.5384615384615384
808628,0,1.0,1.0,0.1666666666666666,392000000000.0,1.0
712471,0,0.0,2.0,0.0,0.0,0.6774193548387096
846722,0,1.0,1.0,0.5714285714285714,0.0,0.36585365853658536
128841,0,1.0,1.0,0.0,0.0,0.8
548938,0,0.0,2.0,0.0,0.0,0.6666666666666666
462264,0,0.0,4.0,0.0,0.0,1.0
814239,0,0.0,9.0,0.0,0.0,0.3333333333333333
355184,0,1.0,1.0,0.0,0.0,1.0
478815,0,0.0,2.0,0.0,0.0,0.5714285714285714
949139,0,0.0,4.0,0.0,0.0,0.6666666666666666
922121,0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333
445791,0,0.0,5.0,0.1111111111111111,18626666666666.664,0.896551724137931
649610,0,1.0,1.0,0.0,0.0,0.6875
985030,0,1.0,1.0,0.0,0.0,0.6666666666666666
689560,0,1.0,1.0,0.5,0.0,0.5555555555555556
686210,0,1.0,1.0,0.0,0.0,1.0
731987,0,1.0,1.0,0.375,0.0,0.5833333333333334
503116,0,1.0,1.0,0.0,0.0,1.0
204237,0,0.0,2.0,0.0,0.0,1.0
619333,0,1.0,1.0,0.3333333333333333,0.0,0.8
968238,0,0.0,3.0,0.2352941176470588,12348450000000.0,0.9803921568627451
935949,0,1.0,1.0,1.0,0.0,0.6666666666666666
992732,0,1.0,1.0,0.6666666666666666,0.0,0.7777777777777778
816742,0,1.0,1.0,0.015625,0.0,0.6285714285714286
603216,0,0.0,2.0,0.0,0.0,1.0
670610,0,1.0,1.0,0.0,0.0,0.8888888888888888
425888,0,1.0,1.0,0.0,0.0,0.6666666666666666
782314,0,0.0,3.0,0.2222222222222222,0.0,1.0
560047,0,1.0,1.0,0.2857142857142857,0.0,0.8125
954226,0,0.0,2.0,0.0,0.0,1.0
749264,0,1.0,1.0,1.0,0.0,0.3333333333333333
85927,0,1.0,1.0,0.3333333333333333,0.0,0.5555555555555556
393603,0,1.0,1.0,0.0,0.0,0.6666666666666666
679476,0,1.0,1.0,0.0,0.0,0.75
522380,0,1.0,1.0,0.4,0.0,0.6666666666666666
982449,0,1.0,1.0,0.0625,0.0,0.6764705882352942
719944,0,1.0,1.0,0.5,0.0,0.5
681944,0,1.0,1.0,0.0,0.0,0.75
659042,0,1.0,1.0,0.0,0.0,0.7142857142857143
74794,0,0.0,2.0,0.6666666666666666,0.0,0.42857142857142855
650688,0,1.0,1.0,0.0,159000000000000.0,0.6666666666666666
398564,0,1.0,1.0,0.0,0.0,0.6666666666666666
257051,0,0.0,8.0,0.0769230769230769,0.0,0.675
323902,0,1.0,1.0,0.0,0.0,0.3333333333333333
883401,0,0.0,2.0,0.3333333333333333,67661200000000.0,0.6666666666666666
146959,0,1.0,1.0,0.0,0.0,0.5882352941176471
821634,0,1.0,1.0,0.1111111111111111,0.0,0.7916666666666666
888836,0,1.0,1.0,0.6666666666666666,0.0,0.8666666666666667
640458,0,1.0,1.0,0.0,0.0,0.8
643869,0,1.0,1.0,0.0714285714285714,0.0,0.5277777777777778
821894,0,1.0,1.0,0.0,0.0,0.6666666666666666
966524,0,1.0,1.0,0.0,0.0,1.0
682821,0,0.0,3.0,0.25,41219285714285.71,0.7666666666666667
323546,0,1.0,1.0,0.1666666666666666,0.0,0.6388888888888888
617540,0,0.0,2.0,0.0,0.0,0.9375
481387,0,1.0,1.0,0.5,591000000000000.0,0.6666666666666666
929608,0,1.0,1.0,1.0,0.0,0.6666666666666666
784174,0,1.0,1.0,0.25,0.0,0.5
36697,0,0.0,3.0,0.1875,0.0,1.0
973820,0,1.0,1.0,0.0,2500000000000.0,0.625
51205,0,0.0,2.0,0.0,0.0,0.6666666666666666
678613,0,1.0,1.0,0.0,0.0,0.6666666666666666
675725,0,1.0,1.0,0.0,0.0,0.875
997194,0,1.0,1.0,0.0,4297050000000.0,1.0
800345,0,1.0,1.0,0.0,0.0,0.5
519781,0,1.0,1.0,0.0,0.0,0.6666666666666666
753721,0,0.0,2.0,0.0,260210600000000.0,0.6470588235294118
630035,0,1.0,1.0,0.0,0.0,0.6363636363636364
143524,0,1.0,1.0,0.6,0.0,0.6666666666666666
864172,0,0.0,2.0,0.0,0.0,0.6666666666666666
332956,0,0.0,2.0,0.0,0.0,0.6666666666666666
979928,0,1.0,1.0,0.0,0.0,0.6666666666666666
551730,0,1.0,1.0,0.0,0.0,0.6
631748,0,1.0,1.0,0.0,0.0,0.5
141362,0,0.0,2.0,0.1875,0.0,0.6666666666666666
961971,0,1.0,1.0,0.75,0.0,0.6666666666666666
839726,0,1.0,1.0,0.0,0.0,0.6666666666666666
908645,0,1.0,1.0,0.0,0.0,1.0
541286,0,0.0,2.0,0.0,0.0,1.0
736481,0,1.0,1.0,0.0,0.0,0.75
732040,0,1.0,1.0,0.0,0.0,0.3333333333333333
337260,0,1.0,1.0,0.0,0.0,0.6875
739340,0,0.0,2.0,0.0,0.0,0.6666666666666666
864955,0,1.0,1.0,0.0,0.0,0.8
226625,0,0.0,2.0,0.0,0.0,0.5555555555555556
814769,0,1.0,1.0,0.0,196000000000000.0,1.0
91918,0,1.0,1.0,0.0,0.0,0.6666666666666666
553799,0,1.0,1.0,0.5,0.0,1.0
447690,0,0.0,2.0,0.5,0.0,0.6666666666666666
836311,0,1.0,1.0,0.0,0.0,0.6666666666666666
943368,0,1.0,1.0,0.0,10039500000000.0,0.5
963042,0,1.0,1.0,0.0,0.0,0.3333333333333333
731946,0,1.0,1.0,0.0,0.0,1.0
58294,0,1.0,1.0,0.0,0.0,1.0
391098,0,1.0,1.0,0.0,0.0,0.5666666666666667
442808,0,1.0,1.0,0.1666666666666666,0.0,0.5714285714285714
147671,0,1.0,1.0,0.0,0.0,0.6666666666666666
544619,0,1.0,1.0,0.0,2435000000000000.0,0.5172413793103449
154784,0,1.0,1.0,0.0,0.0,0.7777777777777778
741210,0,1.0,1.0,0.0,0.0,0.6666666666666666
469044,0,0.0,2.0,0.0,0.0,0.6666666666666666
471644,0,1.0,1.0,0.1428571428571428,0.0,0.36363636363636365
699719,0,1.0,1.0,0.0,0.0,0.6666666666666666
855471,0,1.0,1.0,0.0,0.0,1.0
939610,0,0.0,2.0,0.4285714285714285,0.0,0.6111111111111112
449294,0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666
975083,0,0.0,7.0,0.0,0.0,1.0
905075,0,0.0,3.0,0.0,0.0,0.3333333333333333
966475,0,0.0,4.0,0.0,0.0,0.7272727272727273
543445,0,1.0,1.0,0.0,0.0,0.3333333333333333
130681,0,0.0,2.0,0.5,0.0,0.7142857142857143
431341,0,1.0,1.0,1.0,0.0,0.6666666666666666
937586,0,0.0,2.0,0.0,0.0,0.6666666666666666
931940,0,1.0,1.0,0.0,0.0,0.75
495112,0,1.0,1.0,0.0,0.0,0.6666666666666666
748939,0,1.0,1.0,0.0,0.0,0.625
423374,0,1.0,1.0,0.0,0.0,0.6666666666666666
583699,0,1.0,1.0,0.0,0.0,0.3333333333333333
625051,0,1.0,1.0,0.5,0.0,0.6666666666666666
631264,0,1.0,1.0,1.0,0.0,0.5
461884,0,1.0,1.0,0.8,0.0,0.3333333333333333
428409,0,1.0,1.0,0.0,0.0,1.0
989891,0,1.0,1.0,0.0,0.0,0.6
987368,0,1.0,1.0,0.4285714285714285,0.0,0.8947368421052632
983153,0,0.0,2.0,0.0,0.0,0.75
730497,0,1.0,1.0,0.0,0.0,1.0
614285,0,1.0,1.0,0.6666666666666666,0.0,0.5555555555555556
292509,0,1.0,1.0,0.5,0.0,0.75
833531,0,1.0,1.0,0.0,0.0,0.5
983081,0,0.0,2.0,0.25,0.0,0.8125
94857,0,1.0,1.0,0.0,0.0,1.0
733456,0,0.0,2.0,1.0,0.0,0.6666666666666666
563396,0,1.0,1.0,0.0,0.0,0.8
548494,0,1.0,1.0,0.5294117647058824,0.0,0.5952380952380952
605788,0,1.0,1.0,0.0,0.0,0.3333333333333333
213605,0,1.0,1.0,1.0,0.0,0.75
201538,0,1.0,1.0,0.0,0.0,0.3333333333333333
316108,0,1.0,1.0,0.2857142857142857,0.0,0.7380952380952381
641370,0,1.0,1.0,1.0,0.0,0.6666666666666666
951333,0,0.0,2.0,0.2857142857142857,0.0,0.6486486486486487
668872,0,1.0,1.0,0.0,0.0,0.6785714285714286
282669,0,1.0,1.0,0.0,0.0,0.7777777777777778
985062,0,1.0,1.0,0.0,0.0,0.8421052631578947
495611,0,1.0,1.0,0.0,0.0,0.6875
954587,0,0.0,2.0,0.0,0.0,0.6153846153846154
170855,0,1.0,1.0,0.0,0.0,0.6666666666666666
144552,0,1.0,1.0,0.0,0.0,0.6363636363636364
602681,0,1.0,1.0,0.0,0.0,0.5
214172,0,1.0,1.0,0.0,0.0,0.6666666666666666
711137,0,1.0,1.0,0.5,0.0,0.6666666666666666
544483,0,1.0,1.0,0.0,0.0,0.75
942457,0,1.0,1.0,0.5,0.0,0.7272727272727273
907118,0,0.0,11.0,0.0,0.0,0.7058823529411765
730904,0,1.0,1.0,0.2,0.0,0.6666666666666666
691853,0,1.0,1.0,0.0,0.0,1.0
533628,0,1.0,1.0,0.0,0.0,0.8
79009,0,0.0,3.0,0.1333333333333333,0.0,0.6666666666666666
581406,0,1.0,1.0,0.0,0.0,1.0
290647,0,0.0,2.0,0.4615384615384615,0.0,0.9459459459459459
805617,0,1.0,1.0,1.0,0.0,0.6666666666666666
972963,0,1.0,1.0,0.5,0.0,0.6666666666666666
456289,0,1.0,1.0,0.0,0.0,0.6666666666666666
780170,0,1.0,1.0,0.4444444444444444,0.0,0.6666666666666666
6650,0,0.0,3.0,0.0,0.0,0.5
465363,0,1.0,1.0,0.0,0.0,0.6666666666666666
535540,0,1.0,1.0,0.0,0.0,1.0
520568,0,1.0,1.0,0.2666666666666666,0.0,0.34210526315789475
615962,0,1.0,1.0,0.0,0.0,1.0
587461,0,1.0,1.0,0.0,0.0,0.6666666666666666
485643,0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666
530964,0,1.0,1.0,0.0,0.0,0.6666666666666666
592446,0,1.0,1.0,0.0,0.0,0.3333333333333333
610624,0,1.0,1.0,0.0,0.0,0.6666666666666666
836518,0,1.0,1.0,0.5,0.0,0.8333333333333334
94622,0,1.0,1.0,0.0,0.0,0.9090909090909091
606319,0,0.0,2.0,0.5,0.0,0.8333333333333334
918154,0,1.0,1.0,0.5,0.0,0.35
436205,0,1.0,1.0,0.0,0.0,0.6481481481481481
957722,0,1.0,1.0,0.0,0.0,0.75
983122,0,1.0,1.0,0.0,0.0,0.625
113387,0,1.0,1.0,0.2,0.0,0.6153846153846154
242758,0,1.0,1.0,0.0,0.0,0.25
875493,0,1.0,1.0,0.3333333333333333,0.0,1.0
978879,0,1.0,1.0,0.1111111111111111,0.0,0.8888888888888888
957399,0,1.0,1.0,0.0,0.0,0.3333333333333333
680762,0,1.0,1.0,0.4,0.0,0.6
834551,0,1.0,1.0,0.3333333333333333,0.0,0.5405405405405406
455700,0,0.0,2.0,0.0,0.0,0.8421052631578947
588985,0,1.0,1.0,1.0,0.0,0.3333333333333333
92025,0,1.0,1.0,0.0,200410000000000.0,0.6
451043,0,1.0,1.0,0.4285714285714285,0.0,1.0
116451,0,1.0,1.0,0.1111111111111111,0.0,0.9166666666666666
417346,0,1.0,1.0,0.0,0.0,0.75
217911,0,1.0,1.0,0.0,0.0,0.6666666666666666
842936,0,1.0,1.0,0.25,0.0,0.6363636363636364
830128,0,0.0,3.0,0.0,0.0,0.5
982569,0,1.0,1.0,0.0,0.0,0.3333333333333333
601487,0,1.0,1.0,0.1515151515151515,0.0,0.6666666666666666
434602,0,0.0,3.0,0.4107142857142857,0.0,0.4036697247706422
949661,0,1.0,1.0,0.0,0.0,0.6666666666666666
845352,0,0.0,3.0,0.2,0.0,0.625
701197,0,0.0,5.0,0.5,0.0,0.6666666666666666
255496,0,1.0,1.0,0.0,0.0,0.3333333333333333
592437,0,0.0,3.0,0.0,0.0,0.6666666666666666
580140,0,1.0,1.0,0.25,0.0,0.46153846153846156
777011,0,1.0,1.0,0.5,0.0,0.6666666666666666
329562,0,1.0,1.0,0.6842105263157895,1565995166666666.5,0.6666666666666666
529487,0,0.0,2.0,0.0714285714285714,0.0,0.6229508196721312
950474,0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666
586559,0,0.0,2.0,0.0,0.0,0.8
662575,0,1.0,1.0,0.0,0.0,0.6666666666666666
948348,0,0.0,2.0,0.0,4000000000000.0,0.6666666666666666
601523,0,1.0,1.0,0.3333333333333333,0.0,0.5714285714285714
485590,0,1.0,1.0,0.1428571428571428,145626250000000.0,0.6666666666666666
782777,0,1.0,1.0,0.25,0.0,0.7142857142857143
820993,0,1.0,1.0,0.0,0.0,1.0
261448,0,1.0,1.0,0.1538461538461538,0.0,0.9354838709677419
581972,0,1.0,1.0,0.3333333333333333,0.0,0.6
216840,0,1.0,1.0,0.2142857142857142,0.0,0.3333333333333333
776682,0,0.0,2.0,0.0,0.0,0.6666666666666666
579957,0,1.0,1.0,0.0,0.0,0.2
144328,0,0.0,2.0,0.0,0.0,1.0
519429,0,1.0,1.0,0.0,0.0,0.4444444444444444
39889,0,0.0,2.0,0.0,0.0,1.0
932497,0,1.0,1.0,0.1666666666666666,16200000000000.0,0.625
620756,0,1.0,1.0,0.5,0.0,0.6666666666666666
815177,0,1.0,1.0,0.6666666666666666,0.0,1.0
4025,0,0.0,3.0,0.02,0.0,0.8166666666666667
755047,0,0.0,2.0,0.1428571428571428,0.0,0.7142857142857143
971468,0,0.0,2.0,0.0,0.0,0.5
632589,0,1.0,1.0,0.25,0.0,0.9230769230769231
